"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0Z180","2019-07-03 00:00:00","34.000","248.000","0.800","27.100","0.880","1003.400","-99.000","2.500","-99.000","-99.000","-99.000","30.500","","25.700",""
"C0AD10","2019-07-03 00:00:00","27.000","238.000","1.000","27.200","0.980","1003.100","-99.000","39.000","-99.000","-99.000","-99.000","31.600","","26.400",""
"C0M720","2019-07-03 00:00:00","225.000","141.000","0.600","24.000","0.990","983.000","-99.000","12.000","-99.000","-99.000","-99.000","31.400","","24.000",""
"C0V450","2019-07-03 00:00:00","51.000","198.000","2.200","27.300","0.990","1001.700","-99.000","48.500","-99.000","-99.000","-99.000","28.500","","24.600",""
"C0R280","2019-07-03 00:00:00","242.000","0.000","0.200","24.500","-99.000","980.800","-99.000","219.500","-99.000","-99.000","-99.000","26.000","","23.500",""
"C0E610","2019-07-03 00:00:00","850.000","0.000","0.000","22.700","0.800","915.600","-99.000","0.500","-99.000","-99.000","-99.000","28.300","","21.800",""
"C0V610","2019-07-03 00:00:00","22.000","142.000","4.800","27.100","1.000","1004.900","-99.000","29.000","10.100","133.000","","30.000","","25.700",""
"C0Z310","2019-07-03 00:00:00","59.000","344.000","0.900","27.300","0.990","1001.100","-99.000","1.500","-99.000","-99.000","-99.000","30.400","","25.700",""
"C0S700","2019-07-03 00:00:00","507.000","177.000","2.200","23.000","0.980","953.600","-99.000","30.500","7.700","168.000","","29.200","","22.700",""
"C0T9G0","2019-07-03 00:00:00","605.000","238.000","0.300","23.500","0.990","943.700","-99.000","1.500","-99.000","-99.000","-99.000","28.100","","22.000",""
"C0U520","2019-07-03 00:00:00","517.000","0.000","0.000","23.900","0.990","952.400","-99.000","3.000","-99.000","-99.000","-99.000","32.200","","23.900",""
"C0E750","2019-07-03 00:00:00","62.000","234.000","3.200","29.600","0.650","999.000","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","26.800",""
"C0M750","2019-07-03 00:00:00","10.000","159.000","4.600","26.300","0.990","1006.000","-99.000","16.000","-99.000","-99.000","-99.000","30.900","","25.500",""
"C0I110","2019-07-03 00:00:00","161.000","249.000","1.000","26.900","0.990","989.600","-99.000","1.000","-99.000","-99.000","-99.000","32.800","","26.000",""
"C0V370","2019-07-03 00:00:00","74.000","106.000","1.000","25.200","1.000","1000.100","-99.000","34.000","-99.000","-99.000","-99.000","29.700","","24.600",""
"C0C690","2019-07-03 00:00:00","242.000","154.000","0.700","25.100","0.910","978.800","-99.000","118.500","-99.000","-99.000","-99.000","30.600","","24.500",""
"C0A540","2019-07-03 00:00:00","401.000","0.000","0.000","24.600","1.000","963.600","-99.000","22.500","-99.000","-99.000","-99.000","31.100","","24.500",""
"C0H950","2019-07-03 00:00:00","192.000","0.000","0.100","25.200","0.980","986.400","-99.000","0.500","-99.000","-99.000","-99.000","31.800","","25.200",""
"C0R360","2019-07-03 00:00:00","20.000","198.000","0.900","28.000","-99.000","1006.800","-99.000","182.500","-99.000","-99.000","-99.000","29.200","","24.800",""
"C0O960","2019-07-03 00:00:00","112.000","132.000","2.700","25.000","0.960","994.800","-99.000","25.500","-99.000","-99.000","-99.000","29.000","","24.600",""
"C0AH10","2019-07-03 00:00:00","30.000","76.000","0.900","26.500","0.990","1002.400","-99.000","104.500","-99.000","-99.000","-99.000","33.200","","26.300",""
"C0X210","2019-07-03 00:00:00","38.000","157.000","3.900","25.500","0.980","1001.700","-99.000","9.000","-99.000","-99.000","-99.000","31.200","","25.100",""
"C0D430","2019-07-03 00:00:00","87.000","0.000","0.000","25.400","0.990","995.500","-99.000","7.500","-99.000","-99.000","-99.000","33.300","","24.100",""
"C0AD30","2019-07-03 00:00:00","20.000","127.000","2.100","26.400","0.920","1003.000","-99.000","82.000","-99.000","-99.000","-99.000","33.400","","26.400",""
"C0R240","2019-07-03 00:00:00","87.000","164.000","1.000","26.000","0.990","997.900","-99.000","116.000","-99.000","-99.000","-99.000","31.300","","24.500",""
"C0U960","2019-07-03 00:00:00","1885.000","0.000","0.000","17.500","0.980","811.800","-99.000","7.000","-99.000","-99.000","-99.000","23.500","","16.300",""
"C0T9E0","2019-07-03 00:00:00","415.000","0.000","0.000","24.200","0.900","962.500","-99.000","3.500","-99.000","-99.000","-99.000","28.900","","23.400",""
"C0D550","2019-07-03 00:00:00","1956.000","136.000","0.800","16.100","0.990","809.400","-99.000","16.000","-99.000","-99.000","-99.000","22.800","","16.100",""
"C0C630","2019-07-03 00:00:00","209.000","188.000","2.000","25.200","0.990","983.300","-99.000","152.000","-99.000","-99.000","-99.000","31.100","","24.100",""
"C0A560","2019-07-03 00:00:00","405.000","0.000","0.000","24.400","1.000","960.500","-99.000","33.000","-99.000","-99.000","-99.000","32.800","","24.400",""
"C0X190","2019-07-03 00:00:00","10.000","188.000","4.000","28.800","0.960","1005.700","-99.000","19.000","9.600","204.000","","30.200","","26.100",""
"C0A880","2019-07-03 00:00:00","6.000","0.000","0.100","26.900","0.880","1004.500","-99.000","8.000","-99.000","-99.000","-99.000","31.000","","26.500",""
"C0I530","2019-07-03 00:00:00","3014.000","228.000","4.500","11.600","1.000","702.300","-99.000","15.000","-99.000","-99.000","-99.000","18.000","","10.400",""
"C0M670","2019-07-03 00:00:00","43.000","175.000","3.000","25.300","0.960","1002.400","-99.000","3.000","-99.000","-99.000","-99.000","32.600","","25.200",""
"C0Z061","2019-07-03 00:00:00","174.000","170.000","2.700","27.400","0.790","991.000","-99.000","5.000","-99.000","-99.000","-99.000","32.300","","24.900",""
"C0M730","2019-07-03 00:00:00","40.000","170.000","1.700","26.000","0.970","1002.700","-99.000","7.000","-99.000","-99.000","-99.000","32.400","","25.300",""
"C0U750","2019-07-03 00:00:00","398.000","193.000","4.500","23.500","1.000","962.600","-99.000","2.000","-99.000","-99.000","-99.000","25.300","","23.400",""
"C0A650","2019-07-03 00:00:00","287.000","0.000","0.000","24.900","0.990","975.400","-99.000","40.500","-99.000","-99.000","-99.000","31.100","","24.700",""
"C0K400","2019-07-03 00:00:00","65.000","204.000","7.200","25.000","0.990","1001.000","-99.000","2.000","12.400","192.000","","32.500","","25.000",""
"C0K500","2019-07-03 00:00:00","12.000","177.000","4.600","25.600","0.950","1005.300","-99.000","4.500","-99.000","-99.000","-99.000","31.800","","25.400",""
"C0X260","2019-07-03 00:00:00","39.000","166.000","3.700","25.900","0.930","1003.700","-99.000","10.000","-99.000","-99.000","-99.000","31.100","","24.900",""
"C0ACA0","2019-07-03 00:00:00","25.000","78.000","1.100","26.000","1.000","1003.300","-99.000","121.000","-99.000","-99.000","-99.000","32.400","","26.000",""
"C0X180","2019-07-03 00:00:00","62.000","115.000","1.900","25.500","0.990","1000.200","-99.000","18.000","-99.000","-99.000","-99.000","29.900","","25.300",""
"C0F930","2019-07-03 00:00:00","100.000","171.000","0.600","29.500","0.850","995.600","-99.000","0.000","-99.000","-99.000","-99.000","34.300","","28.600",""
"C0I010","2019-07-03 00:00:00","1562.000","215.000","0.900","18.700","0.980","846.300","-99.000","16.000","-99.000","-99.000","-99.000","25.400","","18.400",""
"C0R190","2019-07-03 00:00:00","32.000","135.000","1.600","26.800","0.940","1003.700","-99.000","120.000","-99.000","-99.000","-99.000","31.500","","24.800",""
"C0E420","2019-07-03 00:00:00","19.000","275.000","0.600","28.600","0.720","1002.200","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","25.600",""
"C0W160","2019-07-03 00:00:00","49.000","205.000","8.000","26.500","0.920","997.600","-99.000","0.000","-99.000","-99.000","-99.000","28.900","","26.300",""
"C0I460","2019-07-03 00:00:00","110.000","215.000","0.800","27.800","0.810","995.100","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","27.000",""
"C0A9F0","2019-07-03 00:00:00","35.000","0.000","0.000","25.300","1.000","1003.700","-99.000","120.500","-99.000","-99.000","-99.000","34.400","","25.300",""
"C0F9A0","2019-07-03 00:00:00","425.000","157.000","0.300","25.400","0.830","959.600","-99.000","0.000","-99.000","-99.000","-99.000","30.200","","24.900",""
"C0O950","2019-07-03 00:00:00","4.000","116.000","0.700","28.100","0.890","1005.900","-99.000","18.500","-99.000","-99.000","-99.000","31.000","","26.200",""
"C0M760","2019-07-03 00:00:00","40.000","163.000","3.700","25.900","0.990","1003.500","-99.000","2.500","-99.000","-99.000","-99.000","31.700","","25.600",""
"C0AH70","2019-07-03 00:00:00","34.000","76.000","1.600","26.000","0.880","1003.800","-99.000","101.500","-99.000","-99.000","-99.000","33.600","","25.900",""
"C0V250","2019-07-03 00:00:00","298.000","199.000","0.300","23.400","0.990","975.900","-99.000","44.500","-99.000","-99.000","-99.000","28.600","","23.200",""
"C0U980","2019-07-03 00:00:00","573.000","283.000","2.200","23.500","1.000","944.900","-99.000","21.000","-99.000","-99.000","-99.000","29.800","","23.500",""
"C0S740","2019-07-03 00:00:00","289.000","198.000","1.500","24.800","0.940","976.900","-99.000","4.500","-99.000","-99.000","-99.000","30.100","","24.200",""
"C0A940","2019-07-03 00:00:00","49.000","164.000","1.100","25.600","0.990","1002.500","-99.000","50.500","-99.000","-99.000","-99.000","32.300","","25.600",""
"C0A920","2019-07-03 00:00:00","196.000","102.000","2.400","25.600","1.000","984.800","-99.000","9.500","-99.000","-99.000","-99.000","30.500","","25.500",""
"C0T870","2019-07-03 00:00:00","135.000","0.000","0.200","24.900","0.980","992.100","-99.000","3.000","-99.000","-99.000","-99.000","31.000","","24.000",""
"C0O930","2019-07-03 00:00:00","69.000","0.000","0.100","25.100","1.000","1000.600","-99.000","39.000","-99.000","-99.000","-99.000","31.200","","24.900",""
"C0C460","2019-07-03 00:00:00","482.000","0.000","0.000","22.800","0.990","954.400","-99.000","93.500","-99.000","-99.000","-99.000","29.000","","22.600",""
"C0E520","2019-07-03 00:00:00","320.000","146.000","0.300","24.200","0.980","972.100","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","23.600",""
"C0T9D0","2019-07-03 00:00:00","7.000","180.000","0.500","27.200","0.990","1006.500","-99.000","2.500","-99.000","-99.000","-99.000","31.700","","25.200",""
"C0I390","2019-07-03 00:00:00","1184.000","263.000","0.800","20.500","0.980","883.200","-99.000","35.500","-99.000","-99.000","-99.000","27.500","","20.200",""
"C0B020","2019-07-03 00:00:00","86.000","31.000","3.500","26.400","0.990","995.900","-99.000","3.500","-99.000","-99.000","-99.000","33.600","","25.600",""
"CM0170","2019-07-03 00:00:00","106.000","249.000","6.100","26.000","0.830","996.000","-99.000","0.500","-99.000","-99.000","-99.000","32.000","","25.700",""
"C0F860","2019-07-03 00:00:00","2215.000","174.000","0.700","14.900","1.000","780.400","-99.000","17.500","-99.000","-99.000","-99.000","24.600","","14.900",""
"C0U890","2019-07-03 00:00:00","116.000","267.000","1.400","26.500","0.990","995.100","-99.000","4.500","-99.000","-99.000","-99.000","32.700","","26.400",""
"C0G800","2019-07-03 00:00:00","15.000","224.000","7.000","26.800","0.890","1005.300","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","26.800",""
"C0F850","2019-07-03 00:00:00","379.000","0.000","0.200","26.000","0.790","964.400","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","25.100",""
"C0AH50","2019-07-03 00:00:00","275.000","115.000","0.900","25.300","0.990","976.200","-99.000","90.500","-99.000","-99.000","-99.000","30.300","","24.800",""
"C0Z160","2019-07-03 00:00:00","124.000","257.000","0.600","26.700","0.850","994.600","-99.000","1.000","-99.000","-99.000","-99.000","31.800","","18.900",""
"C0R540","2019-07-03 00:00:00","17.000","138.000","3.100","28.300","0.870","1005.600","-99.000","102.500","8.300","160.000","","30.800","","25.400",""
"C0K480","2019-07-03 00:00:00","56.000","191.000","5.900","25.600","0.920","1001.300","-99.000","1.000","12.200","178.000","","32.400","","25.600",""
"C0H890","2019-07-03 00:00:00","440.000","284.000","0.500","23.700","0.970","958.200","-99.000","9.500","-99.000","-99.000","-99.000","31.400","","23.600",""
"C0S770","2019-07-03 00:00:00","375.000","324.000","1.400","23.600","0.980","966.400","-99.000","57.500","-99.000","-99.000","-99.000","26.600","","23.400",""
"C0X230","2019-07-03 00:00:00","29.000","148.000","3.200","25.300","0.970","1005.400","-99.000","28.500","-99.000","-99.000","-99.000","31.200","","25.000",""
"C0B010","2019-07-03 00:00:00","38.000","263.000","3.900","26.000","1.000","1000.800","-99.000","65.000","-99.000","-99.000","-99.000","33.500","","26.000",""
"C0R490","2019-07-03 00:00:00","49.000","125.000","2.000","25.500","0.980","1002.100","-99.000","56.500","-99.000","-99.000","-99.000","31.200","","24.700",""
"C0V440","2019-07-03 00:00:00","27.000","143.000","2.000","26.700","0.900","1004.000","-99.000","48.000","-99.000","-99.000","-99.000","29.000","","24.600",""
"C0Z280","2019-07-03 00:00:00","224.000","247.000","1.300","25.800","0.840","983.000","-99.000","2.500","-99.000","-99.000","-99.000","31.100","","24.200",""
"C0Z070","2019-07-03 00:00:00","247.000","164.000","1.500","26.100","0.870","979.600","-99.000","1.500","-99.000","-99.000","-99.000","29.500","","24.200",""
"C0K470","2019-07-03 00:00:00","97.000","186.000","4.900","25.200","0.990","996.400","-99.000","1.000","11.600","195.000","","32.500","","25.200",""
"C0V650","2019-07-03 00:00:00","28.000","138.000","5.500","27.300","0.930","1006.100","-99.000","33.000","11.600","148.000","","30.000","","25.700",""
"C0H9C0","2019-07-03 00:00:00","3402.000","221.000","0.900","10.700","1.000","677.300","-99.000","12.500","-99.000","-99.000","-99.000","15.100","","9.200",""
"C0U780","2019-07-03 00:00:00","15.000","242.000","0.900","27.600","0.860","1005.500","-99.000","5.500","-99.000","-99.000","-99.000","33.600","","26.100",""
"C0U760","2019-07-03 00:00:00","22.000","0.000","0.000","26.800","0.970","1005.400","-99.000","6.500","-99.000","-99.000","-99.000","31.700","","26.100",""
"C0X290","2019-07-03 00:00:00","10.000","146.000","3.000","26.200","0.960","1006.000","-99.000","21.500","-99.000","-99.000","-99.000","30.600","","25.400",""
"C0R420","2019-07-03 00:00:00","504.000","67.000","3.300","22.900","-99.000","948.400","-99.000","141.000","-99.000","-99.000","-99.000","24.000","","22.000",""
"C0E830","2019-07-03 00:00:00","37.000","200.000","2.900","29.500","0.710","1001.700","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","28.300",""
"C0K330","2019-07-03 00:00:00","38.000","188.000","2.300","25.400","0.930","1003.100","-99.000","0.500","-99.000","-99.000","-99.000","32.800","","25.400",""
"C0M660","2019-07-03 00:00:00","40.000","175.000","5.100","25.500","0.940","1003.700","-99.000","1.500","-99.000","-99.000","-99.000","31.500","","25.500",""
"C0D580","2019-07-03 00:00:00","120.000","0.000","0.000","24.800","0.990","992.600","-99.000","7.000","-99.000","-99.000","-99.000","31.800","","23.700",""
"C0R640","2019-07-03 00:00:00","21.000","192.000","6.000","29.200","0.860","1005.900","-99.000","49.000","-99.000","-99.000","-99.000","29.500","","24.300",""
"C0E810","2019-07-03 00:00:00","53.000","205.000","0.900","27.500","0.800","1001.000","-99.000","0.000","-99.000","-99.000","-99.000","34.000","","25.700",""
"C0A550","2019-07-03 00:00:00","422.000","0.000","0.000","24.300","1.000","961.200","-99.000","36.000","-99.000","-99.000","-99.000","29.600","","24.200",""
"C0G750","2019-07-03 00:00:00","31.000","194.000","5.200","25.700","0.920","1005.000","-99.000","0.500","-99.000","-99.000","-99.000","32.300","","25.700",""
"C0Z270","2019-07-03 00:00:00","343.000","246.000","4.500","26.200","0.770","969.700","-99.000","2.000","9.700","245.000","","28.100","","23.400",""
"C0UA30","2019-07-03 00:00:00","1397.000","0.000","0.000","19.900","0.990","859.000","-99.000","53.000","-99.000","-99.000","-99.000","25.500","","19.200",""
"C0I080","2019-07-03 00:00:00","536.000","0.000","0.000","24.100","0.950","951.200","-99.000","18.000","-99.000","-99.000","-99.000","31.200","","23.100",""
"C0UA00","2019-07-03 00:00:00","392.000","278.000","0.300","24.300","0.990","965.000","-99.000","54.000","-99.000","-99.000","-99.000","35.500","","24.200",""
"C0R400","2019-07-03 00:00:00","15.000","164.000","0.500","26.700","-99.000","1006.800","-99.000","80.000","-99.000","-99.000","-99.000","29.000","","24.800",""
"C0G660","2019-07-03 00:00:00","27.000","210.000","2.600","27.400","0.840","1006.000","-99.000","0.000","9.000","189.000","","33.500","","27.400",""
"C0W140","2019-07-03 00:00:00","21.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0U720","2019-07-03 00:00:00","1260.000","0.000","0.000","21.200","0.990","884.000","-99.000","6.500","-99.000","-99.000","-99.000","27.300","","19.700",""
"C0X150","2019-07-03 00:00:00","18.000","137.000","1.400","26.400","1.000","1006.700","-99.000","24.500","-99.000","-99.000","-99.000","30.700","","25.700",""
"C0Z050","2019-07-03 00:00:00","830.000","281.000","0.300","22.300","0.970","919.200","-99.000","3.500","-99.000","-99.000","-99.000","26.100","","20.900",""
